Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"MATTER, MICHELLE L, PHD",PROFESSOR,JOHN A BURNS SCHOOL OF MEDICIN,UNIVERSITY OF HAWAII-MANOA,651 ILALO STREET,"HONOULULU,    HI,    96813",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"NIELSEN, KIRSTEN, PHD",PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,    MN,    55455",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"PIETROPAOLI, ANTHONY P, MD, MPH",PROFESSOR,UNIVERSITY OF ROCHESTER MED CTR,SCHOOL OF MEDICINE & DENTISTRY,"ROCHESTER,    NY,    146428692",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"REZNIK, SANDRA EVE, MD, PHD",PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCE,ST. JOHN'S UNIVERSITY,"JAMAICA,    NY,    11439",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"SYNOLD, TIMOTHY W, PHMD",PROFESSOR,DEPARTMENT OF CLINICAL AND,MOLECULAR PHARMACOLOGY,BECKMAN RESEARCH INSTITUTE CITY OF HOPE,"DUARTE,    CA,    91010",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"VINETZ, JOSEPH M, MD",PROFESSOR,DEPT OF INTERNAL MEDICINE/INFECTIOUS DISEASE,YALE SCHOOL OF MEDICINE,"NEW HAVEN,    CT,    06519",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"SMYSER, CHRISTOPHER DANIEL, MD",PROFESSOR,DEPARTMENT OF NEUROLOGY,WASHINGTON UNIVERSITY,"ST. LOUIS,    MO,    63110",,,
[SEP] MEMBER CONFLICT: HEALTH SERVICES AND SYSTEMS,ZRG1 HSS - C (02),07/22/24,"LYNDON, AUDREY L, PHD",PROFESSOR & ASSISTANT DEAN FOR CLINICAL RESEARCH,RORY MEYERS COLLEGE OF NURSING,NEW YORK UNIVERSITY,"NEW YORL,    NY,    10010",,,
[SEP] MEMBER CONFLICT: HEALTH SERVICES AND SYSTEMS,ZRG1 HSS - C (02),07/22/24,"ELLIS, CHARLES, BSED, PHD",PROFESSOR & CHAIR,"DEPARTMENT OF SPEECH LANGUAGE,",AND HEARING SCIENCES,COLLEGE OF PUBLIC HEALTH AND HEALTH PROFESSIONS,UNIVERSITY OF FLORIDA,"GAINESVILLE,    FL,    32610",
[SEP] PAR-23-318: MOBILE HEALTH: TECHNOLOGY AND OUTCOMES IN LOW AND MIDDLE INCOME COUNTRIES PANEL A (R21/R33 - CLINICAL TRIAL OPTIONAL),ZRG1 SCIL - P (56),07/11/24,"LEE, MIKYOUNG ANGELA, PHD, RN",PROFESSOR & DOSWELL ENDOWED CHAIR FOR INFORMATICS AND HEALTHCARE TRANSFORMATION,COLLEGE OF NURSING,TEXAS WOMAN'S UNIVERSITY,"DALLAS,    TX,    75235",,,
[SEP] MEMBER CONFLICT: CARDIAC SCIENCES,ZRG1 RCCS - U (02),07/17/24,"WIDLANSKY, MICHAEL E, MD",PROFESSOR AND ACADEMIC CHIEF,DEPARTMENT OF CARDIOVASCULAR MEDICINE,MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE,    WI,    53226",,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"FOUDA AMOU OU, GENEVIEVE GINY, MD, PHD",PROFESSOR AND ASSISTANT DEAN,DEPARTMENT OF PEDIATRICS,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY,"NEW YORK,    NY,    10065",,,
[SEP] TOPICS IN DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY,ZRG1 DCAI - U (90),07/15/24,"KOVARI, LADISLAU CHRISTOPHER, PHD",PROFESSOR AND ASSOCIATE CHAIR,DEPARTMENT OF BIOCHEMISTRY/MOLECULAR BIOLOGY,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,"DETROIT,    MI,    48201",,,
"[SEP] TOPICS IN HEALTH SERVICES RESEARCH, MATERNAL AND CHILD HEALTH, AGING, AND SUBSTANCE USE",ZRG1 HSS - P (90),07/11/24,"GOODKIND, JESSICA R, PHD",PROFESSOR AND ASSOCIATE CHAIR,DEPARTMENT OF SOCIOLOGY,UNIVERSITY OF NEW MEXICO,"ALBUQUERQUE,    NM,    87131",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),02/23/24,"RIBERA, ANGELES BADELL, PHD",PROFESSOR AND ASSOCIATE DEAN,DEPARTMENT OF PHYSIOLOGY AND BIOPHYSICS,SCHOOL OF MEDICINE,UNIVERSITY OF COLORADO DENVER,"AURORA,    CO,    80045",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"SHAH, ZAHOOR AHMAD, PHD",PROFESSOR AND ASSOCIATE DEAN,DEPARTMENT OF MEDICINAL AND BIOLOGICAL CHEMISTRY,COLLEGE OF PHARMACY,AND PHARMACEUTICAL SCIENCES,UNIVERSITY OF TOLEDO,"TOLEDO,    OH,    43614",
[SEP] PAR-23-122: RESEARCH WITH ACTIVITIES RELATED TO DIVERSITY (REWARD),ZRG1 IVBH - H (55),06/10/24,"KALARCHIAN, MELISSA A, PHD",PROFESSOR AND ASSOCIATE DEAN FOR RESEARCH,DUQUESNE UNIVERSITY SCHOOL OF NURSING,"PITTSBURGH,    PA,    15232",,,,
[SEP] PAR-23-122: RESEARCH WITH ACTIVITIES RELATED TO DIVERSITY (REWARD),ZRG1 IVBH - H (55),06/10/24,"HOFSETH, LORNE J, PHD",PROFESSOR AND ASSOCIATE DEAN FOR RESEARCH,DEPARTMENT OF DRUG DISCOVERY,AND BIOMEDICAL SCIENCE,COLLEGE OF PHARMACY,UNIVERSITY OF SOUTH CAROLINA,"COLUMBIA,    SC,    29208",
"[SEP] TOPICS IN HEALTH SERVICES RESEARCH, MATERNAL AND CHILD HEALTH, AGING, AND SUBSTANCE USE",ZRG1 HSS - P (90),07/11/24,"SAMBAMOORTHI, USHA, PHD",PROFESSOR AND ASSOCIATE DEAN OF HEALTH OUTCOMES RESEARCH,COLLEGE OF PHARMACY,THE UNIVERSITY OF NORTH TEXAS,HEALTH SCIENCES CENTER AT FORT WORTH,"FORT WORTH,    TX,    76107",,
[SEP] PAR-23-318: MOBILE HEALTH: TECHNOLOGY AND OUTCOMES IN LOW AND MIDDLE INCOME COUNTRIES PANEL B (R21/R33 - CLINICAL TRIAL OPTIONAL),ZRG1 SCIL - J (57),07/19/24,"WYATT, TAMI H, PHD",PROFESSOR AND ASSOCIATE DEAN OF RESEARCH,COLLEGE OF NURSING,UNIVERSITY OF TENNESSEE KNOXVILLE,"KNOXVILLE,    TN,    37996",,,
[SEP] PAR-23-318: MOBILE HEALTH: TECHNOLOGY AND OUTCOMES IN LOW AND MIDDLE INCOME COUNTRIES PANEL A (R21/R33 - CLINICAL TRIAL OPTIONAL),ZRG1 SCIL - P (56),07/11/24,"XU, WENYAO, PHD",PROFESSOR AND ASSOCIATE DEPARTMENT CHAIR,DEPARTMENT OF COMPUTER SCIENCE AND ENGINEERING,STATE UNIVERSITY OF NEW YORK AT BUFFALO,"BUFFALO,    NY,    14260",,,
[SEP] PAR-23-122: RESEARCH WITH ACTIVITIES RELATED TO DIVERSITY (REWARD),ZRG1 IVBH - H (55),06/10/24,"CHEN, MOON SHAO-CHUANG, PHD",PROFESSOR AND ASSOCIATE DIRECTOR,DIVISION OF HEMATOLOGY AND ONCOLOGY,DEPARTMENT OF INTERNAL MEDICINE,COMPREHENSIVE CANCER CENTER,"UNIVERSITY OF CALIFORNIA, DAVIS","SACRAMENTO,    CA,    95817",
[SEP] CARDIOVASCULAR DIFFERENTIATION AND DEVELOPMENT,ZRG1 CDD - Q (81),07/02/24,"PEARCE, WILLIAM J., BS, PHD",PROFESSOR AND ASSOCIATE DIRECTOR,DIVISION OF PHYSIOLOGY,LONGO CENTER FOR PERINATAL BIOLOGY,LOMA LINDA UNIVERSITY SCHOOL OF MEDICINE,"LOMA LINDA,    CA,    92350",,
[SEP] MEMBER CONFLICT: TOPICS ON BIOBEHAVIORAL PROCESSES,ZRG1 BP - A (02),07/09/24,"STANDIFER, KELLY M, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,UNIVERSITY OF OKLAHOMA HEALTH SCIENCE CENTER,"OKLAHOMA CITY,    OK,    73117",,,
[SEP] MAXIMIZING INVESTIGATORS? RESEARCH AWARD,ZRG1 CDB - L (55),07/23/24,"BLOOM, KERRY S, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF BIOLOGY,"UNIVERSITY OF NORTH CAROLINA, CHAPEL HILL","CHAPEL HILL,    NC,    27599",,,
[SEP] PAR-23-122: RESEARCH WITH ACTIVITIES RELATED TO DIVERSITY (REWARD),ZRG1 CDPT - K (50),06/24/24,"DUVVURI, UMAMAHESWAR, PHD, MD",PROFESSOR AND CHAIR,DEPARTMENT OF OTOLARYNGOLOGY,NEW YORK UNIVERSITY LANGONE HEALTH,NEW YORK UNIVERSITY GROSSMAN SCHOOL OF MEDICINE,"NEW YORK,    NY,    10016",,
[SEP] OVERFLOW SEP: INNATE IMMUNITY AND INFLAMMATION,ZRG1 IIDA - X (09),07/22/24,"POLTORAK, ALEXANDER, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF IMMUNOLOGY,TUFTS UNIVERSITY SCHOOL OF MEDICINE,"BOSTON,    MA,    02111",,,
"[SEP] PAR PANEL: HYPERSENSITIVITY, ALLERGIES, AND MUCOSAL IMMUNOLOGY (HAMI)",ZRG1 IIDB - B (57),07/10/24,"OBER, CAROLE, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF HUMAN GENETICS,UNIVERSITY OF CHICAGO,"CHICAGO,    IL,    60637",,,
[SEP] PAR PANEL: MAXIMIZING INVESTIGATORS RESEARCH AWARD (MIRA),ZRG1 MBBC - F (55),07/16/24,"DISCHER, DENNIS E, PHD",PROFESSOR AND CHAIR,DEPARTMENTS OF CHEMICAL AND BIOMOLECULAR,"ENGINEERING, BIOENGINEERING, AND",MECHANICAL ENGINEERING AND APPLIED MECHANICS,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA,    PA,    19104",
[SEP] SPECIAL TOPICS: MOLECULAR AND CELLULAR SCIENCES AND TECHNOLOGIES,ZRG1 MCST - U (85),06/17/24,"WU, YUN, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY AT BUFFALO,THE STATE UNIVERSITY OF NEW YORK,"BUFFALO,    NY,    14260",,
"[SEP] AREA/REAP: MUSCULOSKELETAL, SKIN AND ORAL SCIENCES",ZRG1 MSOS - Q (80),07/10/24,"DE LACALLE, SONSOLES, MD, PHD",PROFESSOR AND CHAIR,HEALTH SCIENCE PROGRAM,CALIFORNIA STATE UNIVERSITY CHANNEL ISLANDS,"CAMARILLO,    CA,    93012",,,
"[SEP] AREA/REAP: MUSCULOSKELETAL, SKIN AND ORAL SCIENCES",ZRG1 MSOS - Q (80),07/10/24,"JEKA, JOHN JOSEPH, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF KINESIOLOGY AND APPLIED PHYSIOLOGY,UNIVERSITY OF DELEWARE,"NEWARK,    DE,    19713",,,
"[SEP] AREA/REAP: MUSCULOSKELETAL, SKIN AND ORAL SCIENCES",ZRG1 MSOS - Q (80),07/10/24,"REISER, PETER J, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF BIOSCIENCES,COLLEGE OF DENTISTRY,THE OHIO STATE UNIVERSITY,"COLUMBUS,    OH,    43210",,
[SEP] RFA-NS-22-070- HEAL INITIATIVE: DEVELOPMENT AND VALIDATION OF NON-RODENT MAMMALIAN MODELS OF PAIN,ZRG1 NV - L (95),06/13/24,"ABDI, SALAHADIN, MD, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF PAIN MEDICINE,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON,    TX,    77030",,,
"[SEP] SPECIAL TOPICS: BRAIN IMAGING, VISION, BIOENGINEERING AND LOW VISION TECHNOLOGY DEVELOPMENT",ZRG1 NV - P (81),10/26/23,"KANG-MIELER, JENNIFER J, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF BIOMEDICAL ENGINEERING,STEVENS INSTITUTE OF TECHNOLOGY,"HOBOKEN,    NJ,    07030",,,
"[SEP] SPECIAL TOPICS: BRAIN IMAGING, VISION, BIOENGINEERING AND LOW VISION TECHNOLOGY DEVELOPMENT",ZRG1 NV - P (81),10/26/23,"YANG, HU, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF CHEMICAL,AND BIOCHEMICAL ENGINEERING,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,"ROLLA,    MO,    65409",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"ZHANG, JIAN-TING, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF CELL AND CANCER BIOLOGY,THE UNIVERSITY OF TOLEDO,"TOLEDO,    OH,    43606",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"LLINAS, RAFAEL H, MD",PROFESSOR AND CHAIR,DEPARTMENT OF NEUROLOGY,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,"BALTIMORE,    MD,    21224",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"YAN, RIQIANG, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF NEUROSCIENCE,SCHOOL OF MEDICINE,UNIVERSITY OF CONNECTICUT,"FARMINGTON,    CT,    06030",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"PAGE, JR., C DAVID, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF BIOSTATISTICS AND BIOINFORMATICS,SCHOOL OF MEDICINE,DUKE UNIVERSITY,"DURHAM,    NC,    27710",,
[SEP] RFA: UNDERSTANDING NEUROLOGICAL EFFECTS OF COVID-19 AND POST-ACUTE SEQUELAE OF SARS-COV-2 INFECTION,ZRG1 CN - K (57),07/17/24,"TYLER, KENNETH L., MD",PROFESSOR AND CHAIRMAN,DEPARTMENT OF NEUROLOGY,DENVER VAMC,SCHOOL OF MEDICINE,"UNIVERSITY OF COLORADO, DENVER","AURORA,    CO,    80045",
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"HECKMAN, CAROLYN, PHD","PROFESSOR AND CHIEF, BEHAVIORAL SCIENCES",ROBERT WOOD JOHNSON MEDICAL SCHOOL,RUTGERS CANCER INSTITUTE,RUTGERS UNIVERSITY,"NEW BRUNSWICK,    NJ,    08901",,
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"DATTA, SUSMITA, PHD",PROFESSOR AND CO-DIRECTOR OF BIOSTATISTICS AND EPIDEMIOLOGY RESEARCH DESIGN,COLLEGE OF PUBLIC HEALTH,AND HEALTH PROFESSIONS,COLLEGE OF MEDICINE,UNIVERSITY OF FLORIDA,"GAINESVILLE,    FL,    32611",
"[SEP] REVIEW OF AREA GRANTS IN CELL BIOLOGY, MOLECULAR BIOLOGY AND GENETICS",ZRG1 CDB - J (81),07/08/24,"CAMERON, DALE, PHD",PROFESSOR AND DEPARTMENT CHAIR,DEPARTMENT OF BIOLOGY,URSINUS COLLEGE,"COLLEGEVILLE,    PA,    19426",,,
"[SEP] REVIEW OF AREA GRANTS IN CELL BIOLOGY, MOLECULAR BIOLOGY AND GENETICS",ZRG1 CDB - J (81),07/08/24,"STROME, ERIN D, PHD",PROFESSOR AND DEPARTMENT CHAIR,DEPARTMENT OF BIOLOGICAL SCIENCES,NORTHERN KENTUCKY UNIVERSITY,"HIGHLAND HEIGHTS,    KY,    41099",,,
"[SEP] AREA/REAP: MUSCULOSKELETAL, SKIN AND ORAL SCIENCES",ZRG1 MSOS - Q (80),07/10/24,"WANG, HONGJUN, PHD",PROFESSOR AND DEPARTMENT CHAIR,DEPARTMENT OF BIOMEDICAL ENGINEERING,STEVENS INSTITUTE OF TECHNOLOGY,"HOBOKEN,    NJ,    07030",,,
[SEP] PAR-20-131: MAMMALIAN MODELS FOR TRANSLATIONAL RESEARCH,ZRG1 CTH - D (55),06/05/24,"SMITH, BRUCE F., PHD",PROFESSOR AND DIRECTOR,DEPARTMENT OF PATHOBIOLOGY,AUBURN UNIVERSITY RESEARCH INITIATIVE IN CANCER,COLLEGE OF VETERINARY MEDICINE,AUBURN UNIVERSITY,"AUBURN,    AL,    36849",
[SEP] PAR-23-122: RESEARCH WITH ACTIVITIES RELATED TO DIVERSITY (REWARD),ZRG1 IVBH - H (55),06/10/24,"GARCIA-GODOY, FRANKLIN, DDS",PROFESSOR AND DIRECTOR,DEPARTMENT OF BIOSCIENCE RESEARCH,BIOSCIENCE RESEARCH CENTER,UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,"MEMPHIS,    TN,    38163",,
[SEP] PAR 23-077: COLLABORATIVE PROGRAM GRANT FOR MULTIDISCIPLINARY TEAMS (RM1),ZRG1 MBBC - G (50),06/10/24,"HIGGINS, PAUL J., PHD",PROFESSOR AND DIRECTOR,CENTER FOR CELL BIOLOGY AND CANCER RESEARCH,"CHAIR, DEVELOPMENT OF REGENERATIVE AND",CANCER CELL BIOLOGY,ALBANY MEDICAL COLLEGE,"ALBANY,    NY,    12208",
[SEP] MAXIMIZING INVESTIGATORS? RESEARCH AWARD,ZRG1 MGG - F (55),07/18/24,"WEI, CHIA-LIN, PHD",PROFESSOR AND DIRECTOR,GENOME TECHNOLOGIES,THE JACKSON LABORATORY,"FARMINGTON,    CT,    06032",,,
"[SEP] SPECIAL TOPICS: BRAIN IMAGING, VISION, BIOENGINEERING AND LOW VISION TECHNOLOGY DEVELOPMENT",ZRG1 NV - P (81),10/26/23,"MARCOS, SUSANA, PHD",PROFESSOR AND DIRECTOR,FLAUM EYE INSTITUTE,CENTER FOR VISUAL SCIENCES,UNIVERSITY OF ROCHESTER,"ROCHESTER,    NY,    14620",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),03/12/24,"LI, SONG, MD, PHD",PROFESSOR AND DIRECTOR,CENTER FOR PHARMACOGENETICS,DEPARTMENT OF PHARMACEUTICAL SCIENCES,UNIVERSITY OF PITTSBURGH SCHOOL OF PHARMACY,"PITTSBURGH,    PA,    15261",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"JAVITT, DANIEL C, MD, PHD",PROFESSOR AND DIRECTOR,DEPARTMENTS OF PSYCHIATRY AND NEUROSCIENCE,DIVISION OF EXPERIMENTAL THERAPETICS,NATHAN KLIEN INSTITUTE FOR PSYCHIATRIC RESEARCH,COLUMBIA UNIVERSITY,"NEW YORK,    NY,    10032",
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"JAVITT, DANIEL C., MD, PHD",PROFESSOR AND DIRECTOR,DEPARTMENTS OF PSYCHIATRY AND NEUROSCIENCE,DIVISION OF EXPERIMENTAL THERAPETICS,NATHAN KLIEN INSTITUTE FOR PSYCHIATRIC RESEARCH,COLUMBIA UNIVERSITY,"NEW YORK,    NY,    10032",
[SEP] MEMBER CONFLICT: TOPICS ON BIOBEHAVIORAL PROCESSES,ZRG1 BP - A (02),07/09/24,"ANAND, KANWALJEET S, MBBS, DPHIL",PROFESSOR AND DIVISION CHIEF,DEPARTMENT OF PEDIATRICS,PEDIATRIC CRITICAL CARE MEDICINE,STANFORD UNIVERSITY SCHOOL OF MEDICINE,"STANFORD,    CA,    94304",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"FERRARA, KATHERINE W, PHD",PROFESSOR AND DIVISION CHIEF,DEPARTMENT OF RADIOLOGY,STANFORD UNIVERSITY,"PALO ALTO,    CA,    94394",,,
[SEP] PAR PANEL: MAXIMIZING INVESTIGATORS RESEARCH AWARD (MIRA),ZRG1 MBBC - F (55),07/16/24,"SMITH, ANDREW MICHAEL, PHD",PROFESSOR AND DONALD BIGGAR WILLETT FACULTY FELLOW,DEPARTMENT OF BIOENGINEERING,GRANGER COLLEGE OF ENGINEERING,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,"URBANA,    IL,    60801",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"NAHAS, ZIAD, MD",PROFESSOR AND EXECUTIVE VICE CHAIR,DEPARTMENT OF PSYCHIATRY,AND BEHAVIORAL SCIENCES,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,    MN,    55455",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"QUINN, FREDERICK D, PHD",PROFESSOR AND HEAD,DEPARTMENT OF INFECTIOUS DISEASES,COLLEGE OF VETERINARY MEDICINE,UNIVERSITY OF GEORGIA,"ATLANTA,    GA,    30602",,
[SEP] RFA-NS-22-070- HEAL INITIATIVE: DEVELOPMENT AND VALIDATION OF NON-RODENT MAMMALIAN MODELS OF PAIN,ZRG1 NV - L (95),06/13/24,"DONG, XINZHONG, PHD",PROFESSOR AND INVESTIGATOR,DEPARTMENT OF NEUROSCIENCE,HOWARD HUGHES MEDICAL INSTITUTE,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,    MD,    21205",,
[SEP] TOPICS IN CLINICAL INFORMATICS AND DATA ANALYTICS,ZRG1 HSS - N (90),07/11/24,"XIAO, GUANGHUA, PHD",PROFESSOR AND MARY DEES MCDERMOTT HICKS CHAIR IN MEDICAL SCIENCE,DEPARTMENTS OF POPULATION AND DATA SCIENCES,AND BIOINFORMATICS,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS,    TX,    75390",,
[SEP] MEMBER CONFLICT: CANCER AND IMMUNE THERAPY,ZRG1 CDPT - B (02),07/08/24,"LOCKMAN, PAUL R, PHD",PROFESSOR AND MYLAN ENDOWED CHAIR OF PHARMACOLOGY,DEPARTMENT OF PHARMACEUTICAL SCIENCES,WEST VIRGINIA UNIVERSITY HEALTH SCIENCES CENTER,"MORGANTOWN,    WV,    79106",,,
[SEP] PAR PANEL: MAXIMIZING INVESTIGATORS RESEARCH AWARD (MIRA),ZRG1 MBBC - F (55),07/16/24,"KORENDOVYCH, IVAN V, PHD",PROFESSOR AND SCHOFIELD ENDOWED CHAIR IN BIOCHEMISTRY,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,COLLEGE OF ARTS AND SCIENCES,BAYLOR UNIVERSITY,"WACO,    TX,    76798",,
[SEP] PAR-23-122: RESEARCH WITH ACTIVITIES RELATED TO DIVERSITY (REWARD),ZRG1 CDPT - K (50),06/24/24,"D'AMORE, PATRICIA ANN, PHD",PROFESSOR AND SENIOR SCIENTIST,DEPARTMENT OF OPHTHALMOLOGY AND PATHOLOGY,HARVARD MEDICAL SCHOOL,"BOSTON,    MA,    02114",,,
"[SEP] AREA/REAP: MUSCULOSKELETAL, SKIN AND ORAL SCIENCES",ZRG1 MSOS - Q (80),07/10/24,"KWOH, C KENT, MD",PROFESSOR AND STEPHENS CHAIR OF RHEUMATOLOGY,DIRECTOR OF ARTHRITIS CENTER,UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE,"TUCSON,    AZ,    85724",,,
"[SEP] PAR PANEL: NEUROVASCULAR, METABOLIC, AND SLEEP FACTORS INVOLVED IN ALZHEIMER?S DISEASE AND RELATED DEMENTIAS",ZRG1 AN - W (55),06/27/24,"O'BANION, M. KERRY, MD, PHD",PROFESSOR AND VICE CHAIR,DEPARTMENT OF NEUROSCIENCE,SCHOOL OF MEDICINE AND DENTISTRY,UNIVERSITY OF ROCHESTER,"ROCHESTER,    NY,    14642",,
"[SEP] SPECIAL TOPICS: BRAIN IMAGING, VISION, BIOENGINEERING AND LOW VISION TECHNOLOGY DEVELOPMENT",ZRG1 NV - P (81),06/06/24,"SCHUMAN, JOEL S, MD",PROFESSOR AND VICE CHAIR,WILLS EYE HOSPITAL,"PHILIADELPHIA,    PA,    19107",,,,
[SEP] CARDIOVASCULAR DIFFERENTIATION AND DEVELOPMENT,ZRG1 CDD - Q (81),07/02/24,"REGNIER, MICHAEL, PHD, BA, MA",PROFESSOR AND VICE CHAIR,DEPARTMENT OF BIOENGINEERING,COLLEGE OF ENGINEERING,UNIVERSITY OF WASHINGTON,"SEATTLE,    WA,    98195",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"MYERS, DEAN, PHD",PROFESSOR AND VICE CHAIR,MATERNAL-FETAL MEDICINE,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,"OKLAHOMA CITY,    OK,    73104",,
[SEP] RFA: UNDERSTANDING NEUROLOGICAL EFFECTS OF COVID-19 AND POST-ACUTE SEQUELAE OF SARS-COV-2 INFECTION,ZRG1 CN - K (57),07/17/24,"KLEINMAN, LAWRENCE C, MD",PROFESSOR AND VICE CHAIR FOR ACADEMIC DEVELOPMENT,"CHIEF, DIVISION OF POPULATION HEALTH, QUALITY, AND",IMPLEMENTATION SCIENCES (POPQUIS),RUTGERS ROBERT WOOD JOHNSON MEDICAL SCHOOL,"NEW BRUNSWICK,    NJ,    08901",,
[SEP] OVERFLOW SEP: INNATE IMMUNITY AND INFLAMMATION,ZRG1 IIDA - X (09),07/22/24,"SHERWOOD, EDWARD R, PHD, MD",PROFESSOR AND VICE CHAIR FOR RESEARCH,DEPARTMENT OF ANESTHESIOLOGY,VANDERBILT UNIVERSITY,"NASHVILLE,    TN,    37232",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"GOETZL, LAURA, MD","PROFESSOR AND VICE CHAIR, TRANSLATIONAL RESEARCH",UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"HOUSTON,    TX,    77030",,,,
[SEP] RFA-RM-24-001: IND-ENABLING STUDIES FOR PLATFORM CLINICAL TRIALS OF GENOME EDITING IN MULTIPLE DISEASES,ZRG1 MGG - S (70),06/06/24,"MONTANO, ADRIANA MARIA, PHD",PROFESSOR AND VICE DEAN FOR RESEARCH,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,DEPARTMENT OF PEDIATRICS,SCHOOL OF MEDICINE,ST. LOUIS UNIVERSITY,"ST. LOUIS,    MO,    63104",
