Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,2/16/2023,"BENDER, MIRIAM,  PHD*",ASSOCIATE PROFESSOR,SUE &amp; BILL GROSS SCHOOL OF NURSING,UNIVERSITY OF CALIFORNIA IRVINE,"IRVINE, CA, 926973959",,,
POPULATION BASED RESEARCH IN INFECTIOUS DISEASE STUDY SECTION,PRID,6/22/2023,"SHIN, SANGHYUKSAM,  PHD,  MS*",ASSOCIATE PROFESSOR,SUE &amp; BILL GROSS SCHOOL OF NURSING,UNIVERSITY OF CALIFORNIA IRVINE,"IRVINE, CA, 92697",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,2/6/2023,"FORTIER, MICHELLE,  PHD",ASSOCIATE PROFESSOR,SUE AND BILL GROSS SCHOOL OF NURSING,"UNIVERSITY OF CALIFORNIA,  IRVINE","ORANGE, CA, 92868",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,6/5/2023,"FORTIER, MICHELLE,  PHD",ASSOCIATE PROFESSOR,SUE AND BILL GROSS SCHOOL OF NURSING,"UNIVERSITY OF CALIFORNIA,  IRVINE","ORANGE, CA, 92868",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,10/3/2022,"FORTIER, MICHELLE,  PHD",ASSOCIATE PROFESSOR,SUE AND BILL GROSS SCHOOL OF NURSING,"UNIVERSITY OF CALIFORNIA,  IRVINE","ORANGE, CA, 92868",,,
MUSCULOSKELETAL TISSUE ENGINEERING STUDY SECTION,MTE,10/25/2022,"ZHOU, YINGGE,  PHD*",ASSISTANT PROFESSOR,SYSTEMS SCIENCE AND INDUSTRIAL ENGINEERING,BINGHAMTON UNIVERSITY,STATE UNIVERSITY OF NEW YORK,"NEW YORK, NY, 10018",,
HEALTH PROMOTION IN COMMUNITIES STUDY SECTION,HPC,2/27/2023,"UPDEGRAFF, KIMBERLYA,  PHD*",PROFESSOR,T DENNY SANFORD SCHOOL OF SOCIAL &amp; FAMILY DYNAMICS,ARIZONA STATE UNIVERSITY,"TEMPE, AZ, 85281",,,
"CELLULAR, MOLECULAR AND INTEGRATIVE REPRODUCTION STUDY SECTION",CMIR,10/11/2022,"SEN, ARITRO,  PHD*",DIRECTOR,TA HEAD REPRODUCTIVE MEDICINE &amp; MATERNAL HEALTH,GLOBAL DRUG DISCOVERY AND EXTERNAL INNOVATION,FERRING PHARMACEUTICALS,FERRING RESEARCH INSTITUTE,"SAN DIEGO, CA, 92121",
MACROMOLECULAR STRUCTURE AND FUNCTION A STUDY SECTION,MSFA,6/6/2023,"VOELZ, VINCENT,  PHD*",DEPARTMENT OF CHEMISTRY,TEMPLE UNIVERSITY,"PHILADELPHIA, PA, 19122",,,,
LANGUAGE AND COMMUNICATION STUDY SECTION,LCOM,2/16/2023,"REED, DEBORAHKAY,  PHD*",PROFESSOR AND DIRECTOR,TENNESSEE READING RESEARCH CENTER,THE UNIVERSITY OF TENNESSEE,"KNOXVILLE, TN, 37918",,,
PATHOPHYSIOLOGY OF OBESITY AND METABOLIC DISEASE STUDY SECTION,POMD,6/27/2023,"HASTY, ALYSSAH,  BS,  PHD*",PROFESSOR,TENNESSEE VALLEY HEALTHCARE SYSTEM,PROFESSOR AND ASSOCIATE DEAN,DEPARTMENT OF MOLECULAR PHYSIOLOGY &amp; BIOPHYSICS,VANDERBILT UNIVERSITY,"NASHVILLE, TN, 37232",
MODELING AND ANALYSIS OF BIOLOGICAL SYSTEMS STUDY SECTION,MABS,2/21/2023,"SHEN, XILING,  PHD",PROFESSOR &amp; CHIEF SCIENTIFIC OFFICER,TERASAKI INSTITUTE,"LOS ANGELES, CA, 90024",,,,
MODELING AND ANALYSIS OF BIOLOGICAL SYSTEMS STUDY SECTION,MABS,6/13/2023,"SHEN, XILING,  PHD",PROFESSOR &amp; CHIEF SCIENTIFIC OFFICER,TERASAKI INSTITUTE,"LOS ANGELES, CA, 90024",,,,
BACTERIAL VIRULENCE STUDY SECTION,BV,6/21/2023,"DONALDSON, JANETR,  PHD*",PROFESSOR AND ASSOCIATE VICE PRESIDENT FOR RESEARCH,TEXAS A&amp;M UNIVERSITY - CORPUS CHRISTI,"CORPUS CHRISTI, TX, 78412",,,,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,2/9/2023,"ODAME, KOFI,  PHD",ASSOCIATE PROFESSOR,THAYER SCHOOL OF ENGINEERING,DARTMOUTH COLLEGE,"HANOVER, NH, 03755",,,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,2/16/2023,"HALTER, RYANJOSEPH,  PHD*",ASSOCIATE PROFESSOR,THAYER SCHOOL OF ENGINEERING,DEPARTMENT OF COMPUTER SCIENCE,AND GEISEL SCHOOL OF MEDICINE,DARTMOUTH COLLEGE,"HANOVER, NH, 03755",
HIV IMMUNOPATHOGENESIS AND VACCINE DEVELOPMENT STUDY SECTION,HIVD,3/16/2023,"ACKERMAN, MARGARETE,  PHD",PROFESSOR,THAYER SCHOOL OF ENGINEERING,DARTMOUTH COLLEGE,"HANOVER, NH, 03755",,,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,6/8/2023,"ODAME, KOFI,  PHD",ASSOCIATE PROFESSOR,THAYER SCHOOL OF ENGINEERING,DARTMOUTH COLLEGE,"HANOVER, NH, 03755",,,
"BIOENGINEERING OF NEUROSCIENCE, VISION AND LOW VISION TECHNOLOGIES STUDY SECTION",BNVT,6/15/2023,"FANG, HUI,  PHD*",ASSOCIATE PROFESSOR,THAYER SCHOOL OF ENGINEERING,DARTMOUTH COLLEGE,"HANOVER, NH, 03755",,,
IMAGING TECHNOLOGY DEVELOPMENT STUDY SECTION,ITD,10/27/2022,"JIANG, SHUDONG,  PHD*",PROFESSOR,THAYER SCHOOL OF ENGINEERING,DARTMOUTH COLLEGE,"HANOVER, NH, 03755",,,
HIV IMMUNOPATHOGENESIS AND VACCINE DEVELOPMENT STUDY SECTION,HIVD,11/14/2022,"ACKERMAN, MARGARETE,  PHD",PROFESSOR,THAYER SCHOOL OF ENGINEERING,DARTMOUTH COLLEGE,"HANOVER, NH, 03755",,,
CANCER PREVENTION STUDY SECTION,CPSS,2/23/2023,"DEMEHRI, SHADMEHR,  PHD,  MD*",ASSOCIATE PROFESSOR,THE AMERICAN SOCIETY FOR CLINICAL INVESTIGATION,"DIRECTOR,  PROGRAM FOR CANCER PREVENTION",CUTANEOUS BIOLOGY RESEARCH CENTER,MASSACHUSETTS GENERAL HOSPITAL,"BOSTON, MA, 021142621",
BIOCHEMICAL AND CELLULAR ONCOGENESIS STUDY SECTION,BCO,2/27/2023,"ELF, SHANNONELISABETH,  PHD*",ASSISTANT PROFESSOR,THE BEN MAY DEPARTMENT FOR CANCER RESEARCH,THE UNIVERSITY OF CHICAGO,"CHICAGO, IL, 60637",,,
BIOCHEMICAL AND CELLULAR ONCOGENESIS STUDY SECTION,BCO,10/27/2022,"ELF, SHANNONELISABETH,  PHD*",ASSISTANT PROFESSOR,THE BEN MAY DEPARTMENT FOR CANCER RESEARCH,THE UNIVERSITY OF CHICAGO,"CHICAGO, IL, 60637",,,
"GENOMICS, COMPUTATIONAL BIOLOGY AND TECHNOLOGY STUDY SECTION",GCAT,2/21/2023,"MANGONE, MARCO,  PHD*",ASSOCIATE PROFESSOR,THE BIODESIGN INSTITUTE,ARIZONA STATE UNIVERSITY,"TEMPE, AZ, 85287",,,
DEVELOPMENTAL BRAIN DISORDERS STUDY SECTION,DBD,11/2/2022,"CHEN, XIAODI,  MD,  PHD*",ASSISTANT PROFESSOR,THE BROWN CENTER FOR THE STUDY OF,CHILDREN AT RISK,WOMEN AND INFANTS HOSPITAL,"PROVIDENCE, RI, 02905",,
CELLULAR AND MOLECULAR IMMUNOLOGY - A STUDY SECTION,CMIA,6/22/2023,"KIM, SUN JUNG,  PHD*",ASSOCIATE PROFESSOR,"THE CENTER FOR AUTOIMMUNE,  MUSCULOSKELETAL",AND HEMATOPOIETIC DISEASES,THE FEINSTEIN INSTITIUTE FOR MEDICAL RESEARCH,"MANHASSET, NY, 11030",,
HEALTH SERVICES: QUALITY AND EFFECTIVENESS STUDY SECTION,HSQE,6/14/2023,"GONZALES, GILBERT,  PHD*",ASSISTANT PROFESSOR,"THE CENTER FOR MEDICINE,  HEALTH &amp; SOCIETY",VANDERBILT UNIVERSITY MEDICAL CENTER,"NASHVILLE, TN, 37203",,,
"BIOENGINEERING OF NEUROSCIENCE, VISION AND LOW VISION TECHNOLOGIES STUDY SECTION",BNVT,6/15/2023,"DIWANI, ILHAMAHMED ALI",LEAD EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,6/22/2023,"MONARDES, SHANNONCAROLE",ADMINISTRATIVE ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY B STUDY SECTION,MPPB,6/20/2023,"YOSHIOKA, JUN,  PHD,  MD*",ASSOCIATE PROFESSOR,THE CITY COLLEGE OF NEW YORK,THE CITY UNIVERSITY OF NEW YORK,"NEW YORK, NY, 10031",,,
MODELING AND ANALYSIS OF BIOLOGICAL SYSTEMS STUDY SECTION,MABS,2/21/2023,"MIRALDI, EMILY,  PHD*",ASSISTANT PROFESSOR,THE DIVISIONS OF IMMUNOBIOLOGY AND BIOMEDICAL INFO,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,"CINCINNATI, OH, 45229",,,
BIOCHEMISTRY AND BIOPHYSICS OF MEMBRANES STUDY SECTION,BBM,1/31/2023,"KIM, JUNHWAN,  PHD*",ASSISTANT PROFESSOR,THE FEINSTEIN INSTITUTES FOR MEDICAL RESEARCH,NORTHWELL HEALTH,"MANHASSET, NY, 11030",,,
"ORAL, DENTAL AND CRANIOFACIAL SCIENCES STUDY SECTION",ODCS,3/2/2023,"HE, XUESONG,  PHD",SENIOR MEMBER OF STAFF,THE FORSYTH INSTITUTE,"CAMBRIDGE, MA, 02142",,,,
"ORAL, DENTAL AND CRANIOFACIAL SCIENCES STUDY SECTION",ODCS,6/1/2023,"HE, XUESONG,  PHD",SENIOR MEMBER OF STAFF,THE FORSYTH INSTITUTE,"CAMBRIDGE, MA, 02142",,,,
"ORAL, DENTAL AND CRANIOFACIAL SCIENCES STUDY SECTION",ODCS,10/27/2022,"HE, XUESONG,  PHD",SENIOR MEMBER OF STAFF,THE FORSYTH INSTITUTE,"CAMBRIDGE, MA, 02142",,,,
"HIV MOLECULAR VIROLOGY, CELL BIOLOGY, AND DRUG DEVELOPMENT STUDY SECTION",HVCD,3/6/2023,"MARTINS, MAURICIODE AGUIAR,  PHD*",ASSOCIATE PROFESSOR,THE HERBERT WERTHEIM UF SCRIPPS INSTITUTE,FOR BIOMEDICAL INNOVATION AND &amp; TECHNOLOGY,UNIVERSITY OF FLORIDA,"JUPITER, FL, 33458",,
HEPATOBILIARY PATHOPHYSIOLOGY STUDY SECTION,HBPP,2/23/2023,"GRADILONE, SERGIOA,  PHD",ASSOCIATE PROFESSOR,THE HORMEL INSTITUTE,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS, MN, 55455",,,
HEPATOBILIARY PATHOPHYSIOLOGY STUDY SECTION,HBPP,10/27/2022,"GRADILONE, SERGIOA,  PHD",ASSOCIATE PROFESSOR,THE HORMEL INSTITUTE,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS, MN, 55455",,,
"SOCIAL PSYCHOLOGY, PERSONALITY AND INTERPERSONAL PROCESSES STUDY SECTION",SPIP,2/28/2023,"BIRDITT, KIRAS,  PHD",RESEARCH PROFESSOR,THE INSTITUTE FOR SOCIAL RESEARCH,UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48106",,,
"SOCIAL PSYCHOLOGY, PERSONALITY AND INTERPERSONAL PROCESSES STUDY SECTION",SPIP,6/15/2023,"BIRDITT, KIRAS,  PHD",RESEARCH PROFESSOR,THE INSTITUTE FOR SOCIAL RESEARCH,UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48106",,,
"SOCIAL PSYCHOLOGY, PERSONALITY AND INTERPERSONAL PROCESSES STUDY SECTION",SPIP,10/13/2022,"BIRDITT, KIRAS,  PHD",RESEARCH PROFESSOR,THE INSTITUTE FOR SOCIAL RESEARCH,UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48106",,,
PATHOPHYSIOLOGY OF OBESITY AND METABOLIC DISEASE STUDY SECTION,POMD,2/28/2023,"O'CONNELL, KRISTENM,  PHD",ASSOCIATE PROFESSOR,THE JACKSON LABORATORY,"BAR HARBOR, ME, 04609",,,,
AUDITORY SYSTEM STUDY SECTION,AUD,6/1/2023,"TARCHINI, BASILEROBIN,  PHD*",ASSOCIATE PROFESSOR,THE JACKSON LABORATORY,"BAR HARBOR, ME, 04609",,,,
PATHOPHYSIOLOGY OF OBESITY AND METABOLIC DISEASE STUDY SECTION,POMD,6/27/2023,"O'CONNELL, KRISTENM,  PHD",ASSOCIATE PROFESSOR,THE JACKSON LABORATORY,"BAR HARBOR, ME, 04609",,,,
PATHOPHYSIOLOGY OF OBESITY AND METABOLIC DISEASE STUDY SECTION,POMD,10/27/2022,"O'CONNELL, KRISTENM,  PHD",ASSOCIATE PROFESSOR,THE JACKSON LABORATORY,"BAR HARBOR, ME, 04609",,,,
HEALTH SERVICES: QUALITY AND EFFECTIVENESS STUDY SECTION,HSQE,9/29/2022,"SAMUS, QUINCYM,  PHD",PROFESSOR,THE JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,"BALTIMORE, MD, 21205",,,,
BACTERIAL-HOST INTERACTIONS STUDY SECTION (BHI),BHI,6/28/2023,"HURLEY, BRYANP,  PHD*",ASSOCIATE PROFESSOR,THE MUCOSAL IMMUNOLOGY LABORATORY,MASSACHUSETTS GENERAL HOSPITAL,HARVARD MEDICAL SCHOOL,"CHARLESTOWN, MA, 02129",,
BIOLOGY AND DEVELOPMENT OF THE EYE STUDY SECTION,BDE,6/8/2023,"PLAGEMAN, TIMOTHYF,  PHD*",ASSOCIATE PROFESSOR,THE OHIO STATE UNIVERSITY,COLLEGE OF OPTOMETRY,"COLUMBUS, OH, 43210",,,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,10/18/2022,"KENNELTY, KOREYA,  PHD,  PHMD*",ASSOCIATE PROFESSOR,THE PATRICK E. KEEFE PROFESSOR IN PHARMACY,DEPARTMENT OF PHARMACY PRACTICE AND SCIENCE,DEPARTMENT OF FAMILY MEDICINE,UNIVERSITY OF IOWA,"IOWA CITY, IA, 52242",
"LUNG CELLULAR, MOLECULAR, AND IMMUNOBIOLOGY STUDY SECTION",LCMI,2/1/2023,"JONES, MATTHEWR,  PHD*",ASSOCIATE PROFESSOR,THE PULMONARY CENTER,BOSTON UNIVERSITY SCHOOL OF MEDICINE,"BOSTON, MA, 02118",,,
"PSYCHOSOCIAL DEVELOPMENT, RISK AND PREVENTION STUDY SECTION",PDRP,10/6/2022,"KEIM, SARAH,  PHD*",PROFESSOR,THE RESEARCH INSTITUTE AT,NATIONWIDE CHILDREN'S HOSPITAL,COLUMBUS,"COLUMBUS, OH, 43205",,
HEALTH SERVICES: QUALITY AND EFFECTIVENESS STUDY SECTION,HSQE,9/29/2022,"O'BRIEN, SARAHH,  MD*",ASSOCIATE PROFESSOR,THE RESEARCH INSTITUTE AT NATIONWIDE,CHILDREN'S HOSPITAL,OHIO UNIVERSITY,"COLUMBUS, OH, 43205",,
ORGANIZATION AND DELIVERY OF HEALTH SERVICES STUDY SECTION,ODHS,11/3/2022,"GOYAL, NEERA,  MD,  MS*",ASSOCIATE PROFESSOR OF PEDIATRICS,THE SIDNEY KIMMEL MEDICAL COLLEGE,THOMAS JEFFERSON UNIVERSITY,"PHILADELPHIA, PA, 19107",,,
NEUROSCIENCE OF BASIC VISUAL PROCESSES STUDY SECTION,NBVP,2/8/2023,"VERGHESE, PREETI,  PHD",SENIOR SCIENTIST,THE SMITH-KETTLEWELL EYE RESEARCH INSTITUTE,"SAN FRANCISCO, CA, 94115",,,,
NEUROSCIENCE OF BASIC VISUAL PROCESSES STUDY SECTION,NBVP,9/29/2022,"VERGHESE, PREETI,  PHD",SENIOR SCIENTIST,THE SMITH-KETTLEWELL EYE RESEARCH INSTITUTE,"SAN FRANCISCO, CA, 94115",,,,
"BIOBEHAVIORAL MECHANISMS OF EMOTION, STRESS AND HEALTH STUDY SECTION",MESH,6/28/2023,"CONRAD, AMYLYNN,  PHD*",ASSOCIATE PROFESSOR,THE STEAD FAMILY DEPARTMENT OF PEDIATRICS,DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS DIVISION,UNIVERSITY OF IOWA CHILDREN'S HOSPITAL,"IOWA CITY, IA, 52242",,
"AGING, INJURY, MUSCULOSKELETAL, AND RHEUMATOLOGIC DISORDERS STUDY",AIMR,7/12/2023,"AROKE, EDWINNGOMUEH,  MSN,  PHD*",ASSOCIATE PROFESSOR,THE UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,,,
NEUROBIOLOGY OF PAIN AND ITCH STUDY SECTION,NPI,6/13/2023,"MILNES, TALLYMARIE,  PHD*",DEPARTMENT OF PHARMACOLOGY,THE UNIVERSITY OF ARIZONA,COLLEGE OF MEDICINE TUCSON,"TUCSON, AZ, 85724",,,
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,6/29/2023,"RENQUIST, BENJAMINJENNINGS,  PHD,  MS,  BS*",SCHOOL OF ANIMAL AND COMPARATIVE BIOMEDICAL SCIENC,THE UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85719",,,,
MODELING AND ANALYSIS OF BIOLOGICAL SYSTEMS STUDY SECTION,MABS,2/21/2023,"HLAVACEK, WILLIAMS,  PHD",SCIENTIST 4,THEORETICAL BIOLOGY AND BIOPHYSICS GROUP,LOS ALAMOS NATIONAL LABORATORY,"LOS ALAMOS, NM, 87545",,,
POPULATION AND PUBLIC HEALTH APPROACHES TO HIV/AIDS STUDY SECTION,PPAH,7/13/2023,"LEITNER, THOMASK,  PHD*",STAFF SCIENTIST,THEORETICAL BIOLOGY AND BIOPHYSICS GROUP,LOS ALAMOS NATIONAL LABORATORY,"LOS ALAMOS, NM, 87545",,,
MODELING AND ANALYSIS OF BIOLOGICAL SYSTEMS STUDY SECTION,MABS,10/18/2022,"HLAVACEK, WILLIAMS,  PHD",SCIENTIST 4,THEORETICAL BIOLOGY AND BIOPHYSICS GROUP,LOS ALAMOS NATIONAL LABORATORY,"LOS ALAMOS, NM, 87545",,,
POPULATION AND PUBLIC HEALTH APPROACHES TO HIV/AIDS STUDY SECTION,PPAH,11/14/2022,"LEITNER, THOMASK,  PHD*",STAFF SCIENTIST,THEORETICAL BIOLOGY AND BIOPHYSICS GROUP,LOS ALAMOS NATIONAL LABORATORY,"LOS ALAMOS, NM, 87545",,,
"NEURAL BASIS OF PSYCHOPATHOLOGY, ADDICTIONS AND SLEEP DISORDERS STUDY SECTION",NPAS,10/20/2022,"CHENG, PHILIP,  PHD*",ASSOCIATE SCIENTIST,THOMAS ROTH SLEEP DISORDERS AND RESEARCH CENTER,HENRY FORD HEALTH SYSTEM - COLUMBUS,"DETROIT, MI, 48202",,,
CHILD PSYCHOPATHOLOGY AND DEVELOPMENTAL DISABILITIES STUDY SECTION,CPDD,6/12/2023,"CLAY, CASEYJ,  PHD*",DIRECTOR,THOMPSON AUTISM AND NEURODEVELOPMENTAL CENTER,CHILDREN’S HOSPITAL OF ORANGE COUNTY,"ORANGE, CA, 92868",,,
DEVELOPMENTAL BRAIN DISORDERS STUDY SECTION,DBD,2/8/2023,"SHEINKOPF, STEPHENJ,  PHD",PROFESSOR,THOMPSON CENTER FOR AUTISM AND,NEURODEVELOPMENT,UNIVERSITY OF MISSOURI,"COLUMBIA, MO, 65211",,
NEUROTOXICOLOGY AND ALCOHOL STUDY SECTION,NAL,2/16/2023,"DAVIES, DARYLL,  PHD",PROFESSOR,TITUS FAMILY DEPARTMENT OF CLINICAL PHARMACY,SCHOOL OF PHARMACY,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES, CA, 90033",,
ADVANCING THERAPEUTICS A STUDY SECTION,ATA,3/2/2023,"ALACHKAR, HOUDA,  PHD*",ASSOCIATE PROFESSOR,TITUS FAMILY DEPARTMENT OF CLINICAL PHARMACY,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES, CA, 90089",,,
NEUROTOXICOLOGY AND ALCOHOL STUDY SECTION,NAL,6/8/2023,"DAVIES, DARYLL,  PHD",PROFESSOR,TITUS FAMILY DEPARTMENT OF CLINICAL PHARMACY,SCHOOL OF PHARMACY,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES, CA, 90033",,
ADVANCING THERAPEUTICS A STUDY SECTION,ATA,6/27/2023,"ALACHKAR, HOUDA,  PHD*",ASSOCIATE PROFESSOR,TITUS FAMILY DEPARTMENT OF CLINICAL PHARMACY,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES, CA, 90089",,,
NEUROTOXICOLOGY AND ALCOHOL STUDY SECTION,NAL,10/13/2022,"DAVIES, DARYLL,  PHD",PROFESSOR,TITUS FAMILY DEPARTMENT OF CLINICAL PHARMACY,SCHOOL OF PHARMACY,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES, CA, 90033",,
"MOTOR FUNCTION, SPEECH AND REHABILITATION STUDY SECTION",MFSR,2/6/2023,"STEELE, CATRIONAMARGARET,  PHD*",SENIOR SCIENTIST,TORONTO REHABILITATION INSTITUTE,UNIVERSITY HEALTH NETWORK,"TORONTO, ON, M5G 2A2",,,
CLINICAL INTEGRATIVE CARDIOVASCULAR AND HEMATOLOGICAL SCIENCES STUDY SECTION,CCHS,6/15/2023,"SHATZEL, JOSEPHJAMES,  MD*",ASSISTANT PROFESSOR HEMATOLOGY-ONCOLOGY,TRANSFUSION MEDICINE AND BIOMEDICAL ENGINEERING,CO-DIRECTOR OF CLINICAL RESEARCH; BIOMEDICAL,"ENGINEERING,   OREGON HEALTH AND SCIENCE UNIVERSITY",KNIGHT CANCER INSTITUTE,"PORTLAND, OR, 97205",
AUDITORY SYSTEM STUDY SECTION,AUD,10/20/2022,"MERCHANT, GABRIELLERYAN,  PHD*",SCIENTIST II AND DIRECTOR,TRANSLATIONAL AUDITORY PHYSIOLOGY,AND PERCEPTION LABORATORY,BOYS TOWN NATIONAL RESEARCH HOSPITAL,"OMAHA, NE, 68131",,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY B STUDY SECTION,MPPB,6/20/2023,"DOROUDGAR, SHIRIN,  PHD*",ASSISTANT PROFESSOR,TRANSLATIONAL CARDIOVASCULAR RESEARCH CENTER,THE UNIVERSITY OF ARIZONA,COLLEGE OF MEDICINE PHOENIX,"PHOENIX, AZ, 85004",,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,2/9/2023,"FAREED, NALEEF,  PHD,  MBA*",DEPARTMENT OF BIOMEDICAL INFORMATICS,TRANSLATIONAL DATA ANALYTICS INSTITUTE,JAMES CANCER CONTROL PROGRAM,COLLEGE OF MEDICINE  THE OHIO STATE UNIVERSITY,"COLUMBUS, OH, 43210",,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,2/9/2023,"MIKACENIC, CARMENR,  MD",ASSOCIATE MEMBER,TRANSLATIONAL IMMUNOLOGY,BENAROYA RESEARCH INSTITUTE,"SEATTLE, WA, 98101",,,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,6/15/2023,"MIKACENIC, CARMENR,  MD",ASSOCIATE MEMBER,TRANSLATIONAL IMMUNOLOGY,BENAROYA RESEARCH INSTITUTE,"SEATTLE, WA, 98101",,,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,10/27/2022,"MIKACENIC, CARMENR,  MD",ASSOCIATE MEMBER,TRANSLATIONAL IMMUNOLOGY,BENAROYA RESEARCH INSTITUTE,"SEATTLE, WA, 98101",,,
"DIGESTIVE SYSTEM HOST DEFENSE, MICROBIAL INTERACTIONS AND IMMUNE AND INFLAMMATORY DISEASE STUDY SECTION",DHMI,6/29/2023,"CHAABAN, HALA,  MD*",ASSOCIATE  PROFESSOR,TRANSLATIONAL RESEARCH,SECTION OF NEONATAL-PERINATAL MEDICINE,THE UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,"OKLAHOMA, OK, 73104",,
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,2/7/2023,"SPARKS, LAURENMARIE,  PHD*",ASSOCIATE INVESTIGATOR,TRANSLATIONAL RESEARCH INSTITUTE,ADVENTHEALTH,"ORLANDO, FL, 32804",,,
HEALTHCARE AND HEALTH DISPARITIES STUDY SECTION,HHD,11/2/2022,"VELOPULOS, CATHERINEGARRISON,  BA,  MD,  MHS*",PROFESSOR,"TRAUMA,  ACUTE CARE SURGERY &amp; CRITICAL CARE","DIVISION OF GI, TRAUMA AND ENDOCRINE SURGERY -GITES",UNIVERSITY OF COLORADO DENVER,"AURORA, CO, 80045",,
PREGNANCY AND NEONATOLOGY STUDY SECTION,PN,10/27/2022,"O'TIERNEY-GINN, PERRIEF,  PHD*",ASSOCIATE PROFESSOR,TUFTS MEDICAL CENTER,"BOSTON, MA, 02111",,,,
INTEGRATIVE AND CLINICAL ENDOCRINOLOGY AND REPRODUCTION STUDY SECTION,ICER,6/22/2023,"RAUNER, GAT,  PHD,  MS,  BS*",RESEARCH ASSISTANT PROFESSOR,TUFTS UNIVERSITY SCHOOL OF MEDICINE,"BOSTON, MA, 02111",,,,
MECHANISMS OF CANCER THERAPEUTICS B STUDY SECTION,MCTB,6/8/2023,"DESHPANDE, ANIRUDDHA,  PHD*",ASSOCIATE PROFESSOR,TUMOR INITIATION AND MAINTENANCE PROGRAM,STANFORD BURNHAM MEDICAL RESEARCH INSTITUTE,"LA JOLLA, CA, 92037",,,
GENE REGULATION IN CANCER STUDY SECTION,GRIC,6/22/2023,"BAGCHI, ANINDYA,  PHD*",ASSOCIATE PROFESSOR,TUMOR INITIATION AND MAINTENANCE PROGRAM,SANFORD BURNHAM PREBYS,"LA JOLLA, CA, 92037",,,
HIV COMORBIDITIES AND CLINICAL STUDIES STUDY SECTION,HCCS,3/14/2023,"COLBY, DONN,  MD,  MPH*",SENIOR RESEARCH PHYSICIAN,U.S. MILITARY HIV RESEARCH PROGRAM,"SILVER SPRING, MD, 20910",,,,
POPULATION AND PUBLIC HEALTH APPROACHES TO HIV/AIDS STUDY SECTION,PPAH,7/13/2023,"YOUNG, SEAN,  PHD*",ASSOCIATE PROFESSOR AND EXECUTIVE DIRECTOR,UCI DEPTS. OF EMERGENCY MEDICINE AND INFORMATICS,UC INSTITUTE FOR PREDICTION TECHNOLOGY (UCIPT),"UNIVERSITY OF CALIFORNIA,  IRVINE","IRVINE, CA, 92617",,
