Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
"SOCIAL PSYCHOLOGY, PERSONALITY AND INTERPERSONAL PROCESSES STUDY SECTION",SPIP,06/27/24,"TOMIYAMA, A  JANET, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,UNIVERSITY OF CALIFORNIA LOS ANGELES,"LOS ANGELES,       CA,       90095",,,
"SOCIAL PSYCHOLOGY, PERSONALITY AND INTERPERSONAL PROCESSES STUDY SECTION",SPIP,02/22/24,"TOMIYAMA, A  JANET, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,UNIVERSITY OF CALIFORNIA LOS ANGELES,"LOS ANGELES,       CA,       90095",,,
"SOCIAL PSYCHOLOGY, PERSONALITY AND INTERPERSONAL PROCESSES STUDY SECTION",SPIP,10/19/23,"TOMIYAMA, A  JANET, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,UNIVERSITY OF CALIFORNIA LOS ANGELES,"LOS ANGELES,       CA,       90095",,,
PATHOPHYSIOLOGY OF OBESITY AND METABOLIC DISEASE STUDY SECTION,POMD,06/25/24,"TONG, QINGCHUN, PHD",PROFESSOR,INSTITIUTE OF MOLECULAR MEDICINE,"UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER, HOUSTON","HOUSTON,       TX,       77030",,,
PATHOPHYSIOLOGY OF OBESITY AND METABOLIC DISEASE STUDY SECTION,POMD,02/27/24,"TONG, QINGCHUN, PHD",PROFESSOR,INSTITIUTE OF MOLECULAR MEDICINE,"UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER, HOUSTON","HOUSTON,       TX,       77030",,,
PATHOPHYSIOLOGY OF OBESITY AND METABOLIC DISEASE STUDY SECTION,POMD,10/26/23,"TONG, QINGCHUN, PHD",PROFESSOR,INSTITIUTE OF MOLECULAR MEDICINE,"UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER, HOUSTON","HOUSTON,       TX,       77030",,,
THERAPEUTIC APPROACHES TO GENETIC DISEASES STUDY SECTION,TAG,06/12/24,"TONG, SHENG, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF KENTUCKY,"LEXINGTON,       KY,       40506",,,
VIRAL PATHOGENESIS AND IMMUNITY STUDY SECTION ,VPI,03/04/24,"TONG, SHUPING, MD, PHD",PROFESSOR,DEPARTMENT OF MEDICINE,RHODE ISLAND HOSPITAL,BROWN UNIVERSITY MEDICAL SCHOOL,"PROVIDENCE,       RI,       02903",,
EMERGING IMAGING TECHNOLOGIES IN NEUROSCIENCE STUDY SECTION,EITN,10/19/23,"TONG, YUNJIE, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,PURDUE UNIVERSITY,"WEST LAFAYETTE,       IN,       47907",,,
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY A STUDY SECTION ,DMPA,06/20/24,"TONGE, PETER  J, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY,STONY BROOK UNIVERSITY,"STONY BROOK,       NY,       11794",,,
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,06/10/24,"TONTONOZ, PETER  J, PHD, MD",PROFESSOR,DEPARTMENT OF PATHOLOGY,AND LABORATORY MEDICINE,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",SCHOOL OF MEDICINE,"LOS ANGELES,       CA,       90095",
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,02/29/24,"TONTONOZ, PETER  J, PHD, MD",PROFESSOR,DEPARTMENT OF PATHOLOGY,AND LABORATORY MEDICINE,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",SCHOOL OF MEDICINE,"LOS ANGELES,       CA,       90095",
AGING SYSTEMS AND GERIATRICS STUDY SECTION,ASG,02/21/24,"TOOSIZADEH, NIMA, PHD",ASSOCIATE PROFESSOR,DEPARTMENTS OF REHABILITATION AND MOVEMENT,SCIENCES & BIOMEDICAL ENGINEERING,BRAIN HEALTH INSTITUTE,RUTGERS UNIVERSITY,"RUTGERS,       NJ,       07107",
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,06/13/24,"TOOSIZADEH, NIMA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF REHABILITATION AND MOVEMENT SCIENCES,SCHOOL OF HEALTH PROFESSIONS,RUTGERS UNIVERSITY,"NEW BRUNSWICK,       NJ,       08854",,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,09/28/23,"TOOSIZADEH, NIMA, PHD",ASSOCIATE PROFESSOR,REHABILITATION AND MOVEMENT SCIENCES,BRAIN HEALTH INSTITUTE,SCHOOL OF HEALTH PROFESSIONS,RUTGERS UNIVERSITY,"NEW BRUNSWICK,       NJ,       08854",
MAXIMIZING INVESTIGATORS? RESEARCH AWARD C STUDY SECTION,MRAC,06/20/24,"TOOTLE, TINA  L, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF BIOLOGY,UNIVERSITY OF IOWA,"IOWA CITY,       IA,       52242",,,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,06/13/24,"TOOTOONI, MOHAMMAD SAMIE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF HEALTH INFORMATICS AND DATA SCIENCE,PARKINSON SCHOOL OF HEALTH SCIENCES,AND PUBLIC HEALTH,LOYOLA UNIVERSITY,"CHICAGO,       IL,       60153",
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,09/28/23,"TOOTOONI, MOHAMMAD SAMIE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF HEALTH INFORMATICS AND DATA SCIENCE,CENTER FOR HEALTH OUTCOMES,AND INFORMATICS RESEARCH,LOYOLA UNIVERSITY,"CHICAGO,       IL,       60660",
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,06/13/24,"TOPAZ, MAXIM, PHD, RN",ASSOCIATE PROFESSOR,SCHOOL OF NURSING,COLUMBIA UNIVERSITY,"NEW YORK,       NY,       10032",,,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,02/08/24,"TOPAZ, MAXIM, PHD, RN",ASSOCIATE PROFESSOR,SCHOOL OF NURSING,COLUMBIA UNIVERSITY,"NEW YORK,       NY,       10032",,,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,09/28/23,"TOPAZ, MAXIM, PHD, RN",ASSOCIATE PROFESSOR,SCHOOL OF NURSING,COLUMBIA UNIVERSITY,"NEW YORK,       NY,       10032",,,
"NEURODIFFERENTIATION, PLASTICITY, REGENERATION AND RHYTHMICITY STUDY SECTION",NDPR,06/25/24,"TOPCZEWSKI, JACEK, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"NEURODIFFERENTIATION, PLASTICITY, REGENERATION AND RHYTHMICITY STUDY SECTION",NDPR,02/26/24,"TOPCZEWSKI, JACEK, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"NEURODIFFERENTIATION, PLASTICITY, REGENERATION AND RHYTHMICITY STUDY SECTION",NDPR,10/17/23,"TOPCZEWSKI, JACEK, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
SOCIAL SCIENCES AND POPULATION STUDIES A STUDY SECTION,SSPA,06/06/24,"TORCHE, FLORENCIA, PHD",DUNLEVIE FAMILY PROFESSOR IN THE HUMANITIES AND SCIENCES,DEPARTMENT OF SOCIOLOGY,STANFORD UNIVERSITY,"STANFORD,       CA,       94305",,,
SOCIAL SCIENCES AND POPULATION STUDIES A STUDY SECTION,SSPA,02/01/24,"TORCHE, FLORENCIA, PHD",DUNLEVIE FAMILY PROFESSOR IN THE HUMANITIES AND SCIENCES,DEPARTMENT OF SOCIOLOGY,STANFORD UNIVERSITY,"STANFORD,       CA,       94305",,,
SOCIAL SCIENCES AND POPULATION STUDIES A STUDY SECTION,SSPA,10/17/23,"TORCHE, FLORENCIA, PHD",DUNLEVIE FAMILY PROFESSOR IN THE HUMANITIES AND SCIENCES,DEPARTMENT OF SOCIOLOGY,STANFORD UNIVERSITY,"STANFORD,       CA,       94305",,,
CHILD PSYCHOPATHOLOGY AND DEVELOPMENTAL DISABILITIES STUDY SECTION,CPDD,06/10/24,"TORELLI, JESSICA  NICOLE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF COMMUNICATION SCIENCES,AND SPECIAL EDUCATION,UNIVERSITY OF GEORGIA,"ATHENS,       GA,       30602",,
CANCER AND HEMATOLOGIC DISORDERS STUDY SECTION,CHD,06/20/24,"TORIOLA, ADETUNJI  T, MD, PHD, MPH",PROFESSOR,DIVISION OF PUBLIC HEALTH SERVICES,DEPARTMENT OF SURGERY,SCHOOL OF MEDICINE,WASHINGTON UNIVERSITY,"ST. LOUIS,       MO,       63110",
CANCER AND HEMATOLOGIC DISORDERS STUDY SECTION,CHD,03/07/24,"TORIOLA, ADETUNJI  T, MD, PHD, MPH",PROFESSOR,DIVISION OF PUBLIC HEALTH SERVICES,DEPARTMENT OF SURGERY,SCHOOL OF MEDICINE,WASHINGTON UNIVERSITY,"ST. LOUIS,       MO,       63110",
CANCER AND HEMATOLOGIC DISORDERS STUDY SECTION,CHD,10/24/23,"TORIOLA, ADETUNJI  T, MD, PHD, MPH",PROFESSOR,DIVISION OF PUBLIC HEALTH SERVICES,DEPARTMENT OF SURGERY,SCHOOL OF MEDICINE,WASHINGTON UNIVERSITY,"ST. LOUIS,       MO,       63110",
CLINICAL MANAGEMENT IN GENERAL CARE SETTINGS STUDY SECTION,CMGC,06/10/24,"TORKE, ALEXIA  MARY, MD",PROFESSOR,CENTER OF AGING RESEARCH,INDIANA UNIVERSITY,"INDIANAPOLIS,       IN,       46202",,,
CLINICAL MANAGEMENT IN GENERAL CARE SETTINGS STUDY SECTION,CMGC,02/12/24,"TORKE, ALEXIA  MARY, MD",PROFESSOR,CENTER OF AGING RESEARCH,INDIANA UNIVERSITY,"INDIANAPOLIS,       IN,       46202",,,
CLINICAL MANAGEMENT IN GENERAL CARE SETTINGS STUDY SECTION,CMGC,10/16/23,"TORKE, ALEXIA  MARY, MD",PROFESSOR,CENTER OF AGING RESEARCH,INDIANA UNIVERSITY,"INDIANAPOLIS,       IN,       46202",,,
HEPATOBILIARY PATHOPHYSIOLOGY STUDY SECTION,HBPP,10/26/23,"TOROK, NATALIE  J, MD",PROFESSOR,DEPARTMENT OF MEDICINE,DIVISION OF GASTROENTEROLOGY AND HEPATOLOGY,STANFORD UNIVERSITY,"STANFORD,       CA,       94305",,
"BIOBEHAVIORAL REGULATION, LEARNING AND ETHOLOGY STUDY SECTION",BRLE,06/13/24,"TORREGROSSA, MARY  M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,       PA,       15219",,,
"BIOBEHAVIORAL REGULATION, LEARNING AND ETHOLOGY STUDY SECTION",BRLE,02/28/24,"TORREGROSSA, MARY  M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,       PA,       15219",,,
"BIOBEHAVIORAL REGULATION, LEARNING AND ETHOLOGY STUDY SECTION",BRLE,10/17/23,"TORREGROSSA, MARY  M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,       PA,       15219",,,
"MOLECULAR AND CELLULAR NEUROPHARMACOLOGY STUDY SECTION",MCNP,06/20/24,"TORRES, GONZALO  E., PHD",CHAIR AND PROFESSOR,"DEPARTMENT OF MOLECULAR, CELLULAR,",AND BIOMEDICAL SCIENCES,CUNY SCHOOL OF MEDICINE,THE CITY UNIVERSITY OF NEW YORK,"NEW YORK,       NY,       10031",
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,02/15/24,"TORRES, JACQUELINE  MARIE, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY & STATISTICS,SCHOOL OF MEDICINE,UC-SAN FRANCISCO,"SAN FRANCISCO,       CA,       94118",,
MAXIMIZING INVESTIGATORS? RESEARCH AWARD C STUDY SECTION,MRAC,06/20/24,"TORRES, JORGE, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,,
MAXIMIZING INVESTIGATORS? RESEARCH AWARD C STUDY SECTION,MRAC,02/29/24,"TORRES, JORGE, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,,
MAXIMIZING INVESTIGATORS? RESEARCH AWARD C STUDY SECTION,MRAC,10/23/23,"TORRES, JORGE, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,,
MECHANISMS OF CANCER THERAPEUTICS B STUDY SECTION,MCTB,10/19/23,"TORRES-AYUSO, PEDRO, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CANCER AND CELLULAR BIOLOGY,LEWIS KATZ SCHOOL OF MEDICINE,TEMPLE UNIVERSITY,"PHILADELPHIA,       PA,       19140",,
"MOTOR FUNCTION, SPEECH AND REHABILITATION STUDY SECTION",MFSR,10/26/23,"TORRES-OVIEDO, GELSY, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,"PITTSBURGH,       PA,       15213",,,
BIOCHEMICAL AND CELLULAR ONCOGENESIS STUDY SECTION,BCO,06/26/24,"TOSKA, ENEDA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF ONCOLOGY,SIDNEY KIMMEL CANCER CENTER,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,       MD,       21287",,
BIOCHEMICAL AND CELLULAR ONCOGENESIS STUDY SECTION,BCO,03/04/24,"TOSKA, ENEDA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF ONCOLOGY,SIDNEY KIMMEL CANCER CENTER,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,       MD,       21287",,
CHEMICAL SYNTHESIS AND BIOSYNTHESIS STUDY SECTION,CSB,06/27/24,"TOSTE, F  DEAN, PHD",DISTINGUISHED PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF CALIFORNIA-BERKELEY,"BERKELEY,       CA,       94720",,,
CHEMICAL SYNTHESIS AND BIOSYNTHESIS STUDY SECTION,CSB,03/06/24,"TOSTE, F  DEAN, PHD",DISTINGUISHED PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF CALIFORNIA-BERKELEY,"BERKELEY,       CA,       94720",,,
ANALYTICS AND STATISTICS FOR POPULATION RESEARCH PANEL A STUDY SECTION,ASPA,06/24/24,"TOSTO, GIUSEPPE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,COLUMBIA UNIVERSITY,"NEW YORK,       NY,       10032",,,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY B STUDY SECTION,MPPB,02/21/24,"TOTAH, RHEEM  A, PHD",PROFESSOR,DEPARTMENT OF MEDICINAL CHEMISTRY,SCHOOL OF PHARMACY,UNIVERSITY OF WASHINGTON,"SEATTLE,       WA,       98195",,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY B STUDY SECTION,MPPB,10/18/23,"TOTAH, RHEEM  A, PHD",PROFESSOR,DEPARTMENT OF MEDICINAL CHEMISTRY,SCHOOL OF PHARMACY,UNIVERSITY OF WASHINGTON,"SEATTLE,       WA,       98195",,
AGING SYSTEMS AND GERIATRICS STUDY SECTION,ASG,06/06/24,"TOTH, MICHAEL  J, PHD",PROFESSOR,DEPARTMENT OF MEDICINE,UNIVERSITY OF VERMONT,"BURLINGTON,       VT,       05405",,,
AGING SYSTEMS AND GERIATRICS STUDY SECTION,ASG,02/21/24,"TOTH, MICHAEL  J, PHD",PROFESSOR,DEPARTMENT OF MEDICINE,UNIVERSITY OF VERMONT,"BURLINGTON,       VT,       05405",,,
AGING SYSTEMS AND GERIATRICS STUDY SECTION,ASG,10/18/23,"TOTH, MICHAEL  J, PHD",PROFESSOR,DEPARTMENT OF MEDICINE,UNIVERSITY OF VERMONT,"BURLINGTON,       VT,       05405",,,
MOLECULAR AND CELLULAR BIOLOGY OF VIRUS INFECTION STUDY SECTION,MCV,06/13/24,"TOTH, ZSOLT, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ORAL BIOLOGY,COLLEGE OF DENTISTRY,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",,
MOLECULAR AND CELLULAR BIOLOGY OF VIRUS INFECTION STUDY SECTION,MCV,03/07/24,"TOTH, ZSOLT, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ORAL BIOLOGY,COLLEGE OF DENTISTRY,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",,
MOLECULAR AND CELLULAR BIOLOGY OF VIRUS INFECTION STUDY SECTION,MCV,10/25/23,"TOTH, ZSOLT, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ORAL BIOLOGY,COLLEGE OF DENTISTRY,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",,
HIV COINFECTIONS AND HIV ASSOCIATED CANCERS STUDY SECTION,HCAC,07/11/23,"TOTONCHY, JENNIFER  E, PHD",ASSOCIATE PROFESSOR,SCHOOL OF PHARMACY,CHAPMAN UNIVERSITY,"IRVINE,       CA,       92618",,,
LANGUAGE AND COMMUNICATION STUDY SECTION,LCOM,10/05/23,"TOUROUTOGLOU, ALEXANDRA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,HARVARD MEDICAL SCHOOL,"BOSTON,       MA,       02115",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,06/03/24,"TOVAR, ALISON, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BEHAVIORAL AND SOCIAL SCIENCES,BROWN UNIVERSITY SCHOOL OF PUBLIC HEALTH,"PROVIDENCE,       RI,       02912",,,
PREGNANCY AND NEONATOLOGY STUDY SECTION,PN,10/24/23,"TOWNSEL, COURTNEY, MD",ASSISTANT PROFESSOR OF OB/GYN,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,UNIVERSITY OF MARYLAND,"BALTIMORE MD,       MD,       21201",,,
CHEMICAL SYNTHESIS AND BIOSYNTHESIS STUDY SECTION,CSB,06/27/24,"TOWNSEND, STEVEN  D, PHD",STEVENSON PROFESSOR OF CHEMISTRY,DEPARTMENT OF CHEMISRTY,VANDERBILT UNIVERSITY,"NASHVILLE,       TN,       37235",,,
CHEMICAL SYNTHESIS AND BIOSYNTHESIS STUDY SECTION,CSB,03/06/24,"TOWNSEND, STEVEN  D, PHD",STEVENSON PROFESSOR OF CHEMISTRY,DEPARTMENT OF CHEMISRTY,VANDERBILT UNIVERSITY,"NASHVILLE,       TN,       37235",,,
CHEMICAL SYNTHESIS AND BIOSYNTHESIS STUDY SECTION,CSB,10/26/23,"TOWNSEND, STEVEN  D, PHD",STEVENSON PROFESSOR OF CHEMISTRY,DEPARTMENT OF CHEMISRTY,VANDERBILT UNIVERSITY,"NASHVILLE,       TN,       37235",,,
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,05/29/24,"TOYO-OKA, KAZUHITO, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROBIOLOGY AND,ANATOMY,COLLEGE OF MEDICINE,DREXEL UNIVERSITY,"PHILADELPHIA,       PA,       19129",
"LUNG CELLULAR, MOLECULAR, AND IMMUNOBIOLOGY STUDY SECTION",LCMI,02/12/24,"TRABER, KATRINA, MD, PHD",ASSISTANT PROFESSOR,"PULMONARY, ALLERGY, SLEEP,",AND CRITICAL CARE MEDICINE,BOSTON UNIVERSITY,"BOSTON,       MA,       02118",,
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,11/02/23,"TRACY, MELISSA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY AND BIOSTATISTICS,SCHOOL OF PUBLIC HEALTH,"UNIVERSITY AT ALBANY, STATE UNIVERSITY OF NEW YORK","ALBANY,       NY,       12222",,
NEURONAL COMMUNICATIONS STUDY SECTION,NC,02/15/24,"TRACY, TARA  E, PHD",ASSISTANT PROFESSOR,BUCK INSTITUTE FOR RESEARCH ON AGING,"NOVATO,       CA,       94945",,,,
NEURONAL COMMUNICATIONS STUDY SECTION,NC,10/26/23,"TRACY, TARA  E, PHD",ASSISTANT PROFESSOR,BUCK INSTITUTE FOR RESEARCH ON AGING,"NOVATO,       CA,       94945",,,,
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY C STUDY SECTION,DMPC,06/13/24,"TRADER, DARCI  J, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,UNIVERSITY OF CALIFORNIA,"IRVINE,       CA,       92697",,,
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY C STUDY SECTION,DMPC,03/07/24,"TRADER, DARCI  J, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,UNIVERSITY OF CALIFORNIA,"IRVINE,       CA,       92697",,,
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY C STUDY SECTION,DMPC,10/12/23,"TRADER, DARCI  J, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,UNIVERSITY OF CALIFORNIA,"IRVINE,       CA,       92697",,,
BRAIN INJURY AND NEUROVASCULAR PATHOLOGIES STUDY SECTION,BINP,06/17/24,"TRAN, CAM HA  THAI, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PHYSIOLOGY AND,CELL BIOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF NEVADA,"RENO,       NV,       89557",
BRAIN INJURY AND NEUROVASCULAR PATHOLOGIES STUDY SECTION,BINP,02/12/24,"TRAN, CAM HA  THAI, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PHYSIOLOGY AND,CELL BIOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF NEVADA,"RENO,       NV,       89557",
MECHANISMS OF CANCER THERAPEUTICS A STUDY SECTION,MCTA,02/20/24,"TRAN, NHAN  L, PHD",PROFESSOR,DEPARTMENTS OF CANCER BIOLOGY AND NEUROSURGERY,MAYO CLINIC,"SCOTTSDALE,       AZ,       85004",,,
MOLECULAR NEUROGENETICS STUDY SECTION,MNG,06/06/24,"TRAN, PHU  V., PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PEDIACTRICS,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,       MN,       55455",,,
MOLECULAR NEUROGENETICS STUDY SECTION,MNG,02/22/24,"TRAN, PHU  V., PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PEDIACTRICS,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,       MN,       55455",,,
MOLECULAR NEUROGENETICS STUDY SECTION,MNG,10/05/23,"TRAN, PHU  V., PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PEDIACTRICS,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,       MN,       55455",,,
SENSORY-MOTOR NEUROSCIENCE STUDY SECTION,SMN,10/12/23,"TRAN, TRACY  S, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,RUTGERS UNIVERSITY NEWARK,"NEWARK,       NJ,       07102",,,
VACCINES AGAINST INFECTIOUS DISEASES STUDY SECTION,VID,06/20/24,"TRAN, TUAN  MANH, MD, PHD",ASSOCIATE PROFESSOR,DIVISION OF INFECTIOUS DISEASES,DEPARTMENT OF MEDICINE,INDIANA UNIVERSITY SCHOOL OF MEDICINE,"INDIANAPOLIS,       IN,       46202",,
VACCINES AGAINST INFECTIOUS DISEASES STUDY SECTION,VID,02/29/24,"TRAN, TUAN  MANH, MD, PHD",ASSOCIATE PROFESSOR,DIVISION OF INFECTIOUS DISEASES,DEPARTMENT OF MEDICINE,INDIANA UNIVERSITY SCHOOL OF MEDICINE,"INDIANAPOLIS,       IN,       46202",,
VACCINES AGAINST INFECTIOUS DISEASES STUDY SECTION,VID,11/02/23,"TRAN, TUAN  MANH, MD, PHD",ASSOCIATE PROFESSOR,DIVISION OF INFECTIOUS DISEASES,DEPARTMENT OF MEDICINE,INDIANA UNIVERSITY SCHOOL OF MEDICINE,"INDIANAPOLIS,       IN,       46202",,
INTEGRATIVE VASCULAR PHYSIOLOGY AND PATHOLOGY STUDY SECTION,IVPP,06/20/24,"TRASK, AARON  J, BS, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PEDIATRICS,NATIONWIDE CHILDREN?S HOSPITAL,CENTER FOR CARDIOVASCULAR RESEARCH,THE OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43205",
ATHEROSCLEROSIS AND VASCULAR INFLAMMATION STUDY SECTION,AVI,10/11/23,"TRASK, AARON  J, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PEDIATRICS,NATIONWIDE CHILDREN?S HOSPITAL,CENTER FOR CARDIOVASCULAR RESEARCH,THE OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43205",
"BIOBEHAVIORAL REGULATION, LEARNING AND ETHOLOGY STUDY SECTION",BRLE,10/17/23,"TRASK, SYDNEY, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGICAL SCIENCES,PURDUE UNIVERSITY,"WEST LAFAYETTE,       LA,       47907",,,
"LEARNING, MEMORY AND DECISION NEUROSCIENCE STUDY SECTION",LMDN,06/13/24,"TRASK, SYDNEY, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGICAL SCIENCES,PURDUE UNIVERSITY,"WEST LAFAYETTE,       LA,       47907",,,
HIV COMORBIDITIES AND CLINICAL STUDIES STUDY SECTION,HCCS,03/26/24,"TRAUTMANN, LYDIE, ENGD, PHD",DIRECTOR,TRANSLATIONAL RESEARCH,US MILITARY HIV RESEARCH PROGRAM,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,"BETHESDA,       MD,       20817",,
PATHOGENIC EUKARYOTES STUDY SECTION,PTHE,02/15/24,"TRAVASSOS, MARK  A, MD",ASSISTANT PROFESSOR,DEPARTMENT OF PEDIATRIC INFECTIOUS DISEASES,UNIVERSITY OF MARYLAND-BALTIMORE,"BALTIMORE,       MD,       21201",,,
DEVELOPMENT - 2 STUDY SECTION,DEV2,02/05/24,"TRAVER, DAVID, PHD",PROFESSOR,DEPARTMENT OF CELL,AND DEVELOPMENTAL BIOLOGY,"UNIVERSITY OF CALIFORNIA, SAN DIEGO","LA JOLLA,       CA,       92093",,
