Section Name,Section Abbreviation,Date,Zipcode,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,3/5/2024,92521,"ZHAO, LINLIN",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF CALIFORNIA-RIVERSIDE,"RIVERSIDE,       CA,       92521",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,3/5/2024,77807,"ZHU, XUEJUN",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMICAL ENGINEERING,TEXAS ENGINEERING EXPERIMENT STATION,"BRYAN,       TX,       77807",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,3/5/2024,66160,"ZUBCEVIC, LEJLA",ASSISTANT PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,UNIVERSITY OF KANSAS MEDICAL CENTER,"KANSAS CITY,       KS,       66160",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,3/5/2024,20892,"KUMARI, VANDANA",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,6701 ROCKLEDGE DRIVE,"BETHESDA,       MD,       20892",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,3/5/2024,20892,"SCHROYER, CAR",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,27599,"AUBE, JEFFREY",PROFESSOR,DIVISION OF CHEMICAL BIOLOGY,AND MEDICINAL CHEMISTRY,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL,"CHAPEL HILL,       NC,       27599",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,2155,"BENNETT, CLAY  SAMUEL",PROFESSOR,DEPARTMENT OF CHEMISTRY,TUFTS UNIVERSITY,"MEDFORD,       MA,       02155",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,48109,"BROOKS, CHARLES  L",PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOPHYSICS,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,10003,"BUCCELLA, DANIELA",PROFESSOR,DEPARTMENT OF CHEMISTRY,NEW YORK UNIVERSITY,"NEW YORK,       NY,       10003",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,53706,"BUTCHER, SAMUEL  E",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,UNIVERSITY OF WISCONSIN,"MADISON,       WI,       53706",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,8544,"CHIRIK, PAUL  J",PROFESSOR,DEPARTMENT OF CHEMISTRY,PRINCETON UNIVERSITY,"PRINCETON,       NJ,       08544",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,32611,"DING, YOUSONG",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINAL CHEMISTRY,COLLEGE OF PHARMACY,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32611",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,94158,"DOUGLAS, SHAWN  M",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR,PHARMACOLOGY,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,"SAN FRANCISCO,       CA,       94158",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,33199,"FERNANDEZ-LIMA, FRANCISCO",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,FLORIDA INTERNATIONAL UNIVERSITY,"MIAMI,       FL,       33199",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,46202,"GEORGIADIS, MILLIE  M",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND,MOLECULAR BIOLOGY,INDIANA UNIVERSITY SCHOOL OF MEDICINE,"INDIANAPOLIS,       IN,       46202",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,95616,"HEFFERN, MARIE  C",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF CALIFORNIA DAVIS,"DAVIS,       CA,       95616",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,6520,"HERZON, SETH  B",PROFESSOR,DEPARTMENT OF CHEMISTRY,YALE UNIVERSITY,"NEW HAVEN,       CT,       06520",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,19104,"MARMORSTEIN, RONEN",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND BIOPHYSICS,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA,       PA,       19104",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,99164,"NATESAN, SENTHIL KUMAR",ASSOCIATE PROFESSOR,PHARMACEUTICAL SCIENCES,COLLEGE OF PHARMACY AND PHARMACEUTICAL SCIENCES,WASHINGTON STATE UNIVERSITY,"SPOKANE,       WA,       99164",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,91125,"NELSON, HOSEA  MARTIN",PROFESSOR,DEPARTMENT OF CHEMISTRY,CALIFORNIA INSTITUTE OF TECHNOLOGY,"PASADENA,       CA,       91125",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,61801,"SHUKLA, DIWAKAR",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMICAL AND,BIOMOLECULAR ENGINEERING,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,"URBANA,       IL,       61801",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,47907,"SINTIM, HERMAN  O",PROFESSOR,DEPARTMENT OF CHEMISTRY,PURDUE UNIVERSITY,"WEST LAFAYETTE,       IN,       47907",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,92182,"SOHL, CHRISTAL  DYANE",ASSISTANT PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,SAN DIEGO STATE UNIVERSITY,"5500 CAMPANILE DRIVE,       CA,       92182",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,78712,"STACHOWIAK, JEANNE  CASSTEVENS",PROFESSOR,DEPARTMENT OF CHEMICAL ENGINEERING,DEPARTMENT OF BIOMEDICAL ENGINEERING,THE UNIVERSITY OF TEXAS AT AUSTIN,"AUSTIN,       TX,       78712",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,13902,"VETTICATT, MATHEW  J",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMISTRY,BINGHAMTON UNIVERSITY,"BINGHAMTON,       NY,       13902",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,37235,"WALKER, ALLISON  SARA",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOLOGICAL SCIENCES,VANDERBILT UNIVERSITY,"NASHVILLE,       TN,       37235",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,19716,"WATSON, MARY  P",PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,UNIVERSITY OF DELAWARE,"NEWARK,       DE,       19716",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,94720,"ZHANG, WENJUN",PROFESSOR,DEPARTMENT OF CHEMICAL,AND BIOMOLECULAR ENGINEERING,COLLEGE OF CHEMISTRY,UNIVERSITY OF CALIFORNIA AT BERKELEY,"BERKELEY,       CA,       94720",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,20892,"KUMARI, VANDANA",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,6701 ROCKLEDGE DRIVE,"BETHESDA,       MD,       20892",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,10/17/2023,20892,"GOLDBERGER, ETHAN  LINGHO",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,6701 ROCKLEDGE DRIVE,"BETHESDA,       MD,       20892",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,21205,"GOLEY, ERIN  D",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL CHEMISTRY,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,       MD,       21205",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,55455,"ALBERT, FRANK  WOLFGANG",ASSOCIATE PROFESSOR,"DEPARTMENT OF GENETICS, CELL BIOLOGY & DEVELOPMENT",COLLEGE OF BIOLOGICAL SCIENCES,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,       MN,       55455",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,12222,"ANDAM, CHERYL MARIE  P",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,THE RNA INSTITUTE,STATE UNIVERSITY OF NEW YORK,UNIVERSITY AT ALBANY,"ALBANY,       NY,       12222",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,95616,"BURGESS, SEAN  M",PROFESSOR,DEPARTMENT OF MOLECULAR AND CELLULAR BIOLOGY,COLLEGE OF BIOLOGICAL SCIENCES,"UNIVERSITY OF CALIFORNIA, DAVIS","DAVIS,       CA,       95616",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,84112,"CAZALLA, DEMIAN",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,SCHOOL OF MEDICINE,UNIVERSITY OF UTAH,"SALT LAKE CITY,       UT,       84112",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,35294,"CHONG, ZECHEN",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL INFORMATICS AND,DATA SCIENCE,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,       AL,       35294",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,15219,"COOPER, VAUGHN",PROFESSOR,DEPARTMENT OF MICROBIOLOGY,AND MOLECULAR GENETICS,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,       PA,       15219",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,44106,"CROWN, K.  NICOLE",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY,CASE WESTERN RESERVE UNIVERSITY,"CLEVELAND,       OH,       44106",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,33431,"DEGIORGIO, MICHAEL",ASSOCIATE CHAIR AND ASSOCIATE PROFESSOR,DEPARTMENT OF ELECTRICAL ENGINEERING,AND COMPUTER SCIENCE,FLORIDA ATLANTIC UNIVERSITY,"BOCA RATON,       FL,       33431",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,10032,"DWORKIN, JONATHAN",PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,COLUMBIA UNIVERSITY,"NEW YORK,       NY,       10032",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,27599,"GIUDICE, JIMENA",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"CHAPEL HILL,       NC,       27599",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,80045,"JOHNSON, AARON  M",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR GENETICS,ANSCHUTZ MEDICAL CAMPUS,UNIVERSITY OF COLORADO DENVER,"AURORA,       CO,       80045",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,14853,"JOHNSON, ELIZABETH  L",ASSISTANT PROFESSOR,DIVISION OF NUTRITIONAL SCIENCES,DEPARTMENT OF MOLECULAR NUTRITION,CORNELL UNIVERSITY,"ITHACA,       NY,       14853",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,53706,"KECK, JAMES  L",PROFESSOR,DEPARTMENT OF BIOMOLECULAR CHEMISTRY,"UNIVERSITY OF WISCONSIN, MADISON","MADISON,       WI,       53706",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,8854,"KILEDJIAN, MEGERDITCH",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND NEUROSCIENCE,RUTGERS UNIVERSITY OF NEW JERSEY,"PISCATAWAY,       NJ,       08854",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,18015,"LANG, GREGORY  I",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,LEHIGH UNIVERSITY,"BETHLEHEM,       PA,       18015",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,20742,"LING, JIQIANG",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND MOLECULAR GENETICS,UNIVERSITY OF MARYLAND,"COLLEGE PARK,       MD,       20742",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,90095,"LOHMUELLER, KIRK",PROFESSOR,DEPARTMENT OF HUMAN GENETICS,DEPARTMENT OF ECOLOGY AND EVOLUTIONARY BIOLOGY,DAVID GEFFEN SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,92093,"LYKKE-ANDERSEN, JENS",PROFESSOR,DEPARTMENT OF MOLECULAR BIOLOGY,"UNIVERSITY OF CALIFORNIA, SAN DIEGO","LA JOLLA,       CA,       92093",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,94305,"MORRISON, ASHBY  J",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGY,STANFORD UNIVERSITY,"STANFORD,       CA,       94305",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,19104,"SARMA, KAVITHA",ASSOCIATE PROFESSOR,GENE EXPRESSION AND REGULATION PROGRAM,THE WISTAR INSTITUTE,DEPARTMENT OF CELL AND DEVELOPMENTAL BIOLOGY,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA,       PA,       19104",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,32610,"SONG, QIANQIAN",ASSISTANT PROFESSOR,DEPARTMENT OF HEALTH OUTCOMES AND,BIOMEDICAL INFORMATICS,COLLEGE OF MEDICINE,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,60153,"VISICK, KAREN  L",PROFESSOR,DEPARTMENT OF MICROBIOLOGY,AND IMMUNOLOGY,LOYOLA UNIVERSITY CHICAGO,"MAYWOOD,       IL,       60153",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,22908,"ZANG, CHONGZHI",ASSOCIATE PROFESSOR,DEPARTMENT OF PUBLIC HEALTH SCIENCES,SCHOOL OF MEDICINE,UNIVERSITY OF VIRGINIA,"CHARLOTTESVILLE,       VA,       22908",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,20892,"CHADWICK, BRIAN  PAUL",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,6/10/2024,20892,"BARBEITO, DANIELLE",LEAD EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,21205,"GOLEY, ERIN  D",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL CHEMISTRY,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,       MD,       21205",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,12222,"ANDAM, CHERYL MARIE  P",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,THE RNA INSTITUTE,STATE UNIVERSITY OF NEW YORK,UNIVERSITY AT ALBANY,"ALBANY,       NY,       12222",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,27607,"CALLAHAN, BENJAMIN  JOHN",ASSOCIATE PROFESSOR,DEPARTMENTS OF MICROBIOMES AND COMPLEX,MICROBIAL COMMUNITIES,NORTH CAROLINA STATE UNIVERSITY,"RALEIGH,       NC,       27607",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,84112,"CAZALLA, DEMIAN",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,SCHOOL OF MEDICINE,UNIVERSITY OF UTAH,"SALT LAKE CITY,       UT,       84112",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,2115,"CHOWDHURY, DIPANJAN",PROFESSOR,DEPARTMENT OF RADIATION ONCOLOGY,DANA-FARBER CANCER INSTITUTE,HARVARD MEDICAL SCHOOL,"BOSTON,       MA,       02115",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,15219,"COOPER, VAUGHN",PROFESSOR,DEPARTMENT OF MICROBIOLOGY,AND MOLECULAR GENETICS,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,       PA,       15219",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,33431,"DEGIORGIO, MICHAEL",ASSOCIATE CHAIR AND ASSOCIATE PROFESSOR,DEPARTMENT OF ELECTRICAL ENGINEERING,AND COMPUTER SCIENCE,FLORIDA ATLANTIC UNIVERSITY,"BOCA RATON,       FL,       33431",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,10032,"DWORKIN, JONATHAN",PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,COLUMBIA UNIVERSITY,"NEW YORK,       NY,       10032",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,48109,"FREDDOLINO, LYDIA",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL CHEMISTRY,AND OF COMPUTATIONAL MEDICINE AND BIOINFORMATICS,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,60637,"KRONFORST, MARCUS",PROFESSOR,DEPARTMENT OF ECOLOGY AND EVOLUTION,THE UNIVERSITY OF CHICAGO,"CHICAGO,       IL,       60637",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,6032,"LI, SHENG",ASSOCIATE PROFESSOR,LABORATORY FOR GENOMICS MEDICINE,THE JACKSON LABORATORY,"FARMINGTON,       CT,       06032",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,20742,"LING, JIQIANG",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND MOLECULAR GENETICS,UNIVERSITY OF MARYLAND,"COLLEGE PARK,       MD,       20742",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,60611,"LIU, YAPING",ASSISTANT PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR GENETICS,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,47907,"LIU, JING",ASSOCIATE PROFESSOR,DEPARTMENT OF PHYSICS AND ASTRONOMY,PURDUE UNIVERSITY,"WEST LAFAYETTE,       IN,       47907",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,90095,"LOHMUELLER, KIRK",PROFESSOR,DEPARTMENT OF HUMAN GENETICS,DEPARTMENT OF ECOLOGY AND EVOLUTIONARY BIOLOGY,DAVID GEFFEN SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,77030,"SAHNI, NIDHI",ASSOCIATE PROFESSOR,DEPARTMENT OF EPIGENETICS AND,MOLECULAR CARCINOGENESIS,THE UNIVERSITY OF TEXAS,MD ANDERSON CANCER CENTER,"HOUSTON,       TX,       77030",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,19104,"SARMA, KAVITHA",ASSOCIATE PROFESSOR,GENE EXPRESSION AND REGULATION PROGRAM,THE WISTAR INSTITUTE,DEPARTMENT OF CELL AND DEVELOPMENTAL BIOLOGY,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA,       PA,       19104",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,94305,"TANG, HUA",PROFESSOR,DEPARTMENT OF GENETICS,SCHOOL OF MEDICINE,STANFORD UNIVERSITY,"STANFORD,       CA,       94305",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,60153,"VISICK, KAREN  L",PROFESSOR,DEPARTMENT OF MICROBIOLOGY,AND IMMUNOLOGY,LOYOLA UNIVERSITY CHICAGO,"MAYWOOD,       IL,       60153",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,22908,"ZANG, CHONGZHI",ASSOCIATE PROFESSOR,DEPARTMENT OF PUBLIC HEALTH SCIENCES,SCHOOL OF MEDICINE,UNIVERSITY OF VIRGINIA,"CHARLOTTESVILLE,       VA,       22908",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,20892,"CHADWICK, BRIAN  PAUL",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,2/8/2024,20892,"SUNG, HYUN  JUN",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,9/27/2023,21205,"GOLEY, ERIN  D",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL CHEMISTRY,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,       MD,       21205",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,9/27/2023,55455,"ALBERT, FRANK  WOLFGANG",ASSOCIATE PROFESSOR,"DEPARTMENT OF GENETICS, CELL BIOLOGY",AND DEVELOPMENT,COLLEGE OF BIOLOGICAL SCIENCES,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,       MN,       55455",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,9/27/2023,12222,"ANDAM, CHERYL MARIE  P",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,THE RNA INSTITUTE,STATE UNIVERSITY OF NEW YORK,UNIVERSITY AT ALBANY,"ALBANY,       NY,       12222",
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,9/27/2023,95060,"ARRIBERE, JOSHUA",ASSOCIATE PROFESSOR,"DEPARTMENT OF MOLECULAR, CELL AND",DEVELOPMENTAL BIOLOGY,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ","SANTA CRUZ,       CA,       95060",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,9/27/2023,84112,"CAZALLA, DEMIAN",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,SCHOOL OF MEDICINE,UNIVERSITY OF UTAH,"SALT LAKE CITY,       UT,       84112",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,9/27/2023,15219,"COOPER, VAUGHN",PROFESSOR,DEPARTMENT OF MICROBIOLOGY,AND MOLECULAR GENETICS,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,       PA,       15219",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,9/27/2023,16802,"DAVENPORT, EMILY",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY,PENNSYLVANIA STATE UNIVERSITY,"UNIVERSITY PARK,       PA,       16802",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - F STUDY SECTION,MRAF,9/27/2023,33431,"DEGIORGIO, MICHAEL",ASSOCIATE PROFESSOR,DEPARTMENT OF ELECTRICAL ENGINEERING,AND COMPUTER SCIENCE,FLORIDA ATLANTIC UNIVERSITY,"BOCA RATON,       FL,       33431",,
